"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.98832366280931e-24,0.541131738986137,0.309,0.187,4.4678427082662e-20,"0","LOC105372401"
3.88542415995097e-23,0.507066348265438,0.321,0.198,5.80909766154269e-19,"0","LOC105370315"
4.70706486490391e-23,0.511841179021514,0.312,0.19,7.03753267951783e-19,"0","RAP2C"
5.19845698071882e-23,0.598340126909051,0.256,0.148,7.77221303187271e-19,"0","AADAT"
1.46796806915903e-22,0.576898181530875,0.278,0.165,2.19475906019967e-18,"0","MRPS16"
1.83219352223716e-22,0.647301435863513,0.282,0.172,2.73931253509677e-18,"0","LOC107984262"
3.53954383335154e-22,0.520530258580738,0.274,0.162,5.29197198524389e-18,"0","TMEM37"
1.68169961268417e-21,0.527516897192091,0.315,0.199,2.51430909092411e-17,"0","CCNI"
1.69648554548789e-21,0.517112640394992,0.333,0.212,2.53641553905895e-17,"0","MICU2"
2.27200088011697e-21,0.570359332247575,0.254,0.15,3.39686851586288e-17,"0","SMS"
3.98009144550577e-21,0.572263171271171,0.256,0.152,5.95063472017568e-17,"0","MON2"
7.2161728847196e-21,0.527945065798889,0.252,0.149,1.07889000799443e-16,"0","BACC1"
7.85424087799231e-21,0.53119157786685,0.296,0.186,1.17428755366863e-16,"0","HRC"
9.52512043713537e-21,0.515172497936616,0.253,0.151,1.42410075655611e-16,"0","RNLS"
1.30884317237738e-20,0.516126109862691,0.339,0.223,1.95685142702142e-16,"0","TAL2"
1.68230733353851e-20,0.501239189022514,0.343,0.221,2.51521769437342e-16,"0","TSPAN33"
2.13299454203621e-20,0.500932519844032,0.327,0.212,3.18904013979834e-16,"0","RNPEPL1"
3.74064050358472e-20,0.529971060593977,0.258,0.156,5.59263161690952e-16,"0","LINC02221"
4.33163131267643e-19,0.522570603407899,0.268,0.166,6.47622197558253e-15,"0","TRIOBP"
2.72329157873866e-18,0.554127331184697,0.258,0.161,4.07159323937217e-14,"0","PITPNA"
4.52167297558796e-18,0.562015463433808,0.255,0.158,6.76035326580156e-14,"0","LOC105369147"
2.64798704055381e-12,0.549290384431549,0.306,0.226,3.95900542433199e-08,"0","FREM3"
4.26907112856942e-237,2.41844800025105,0.469,0.107,6.38268824432413e-233,"1","KIF2A"
3.4511608920334e-214,1.47639468887127,0.773,0.35,5.15983064967914e-210,"1","LOC124902388"
9.76134031697558e-177,0.623772751041423,0.994,0.832,1.45941799079102e-172,"1","ZFAND3-DT"
1.49898603723198e-145,1.79211747850584,0.438,0.134,2.24113402426554e-141,"1","NKX3-1"
1.65818631499288e-139,1.758556896476,0.417,0.126,2.47915435954586e-135,"1","SYT15"
2.31081265285404e-137,0.589859691756909,0.973,0.797,3.45489599728208e-133,"1","PTK6"
1.64632549387457e-132,1.65590236363346,0.482,0.174,2.46142124589187e-128,"1","ZNF10"
5.15309453533129e-124,1.57204037863044,0.371,0.107,7.70439163977381e-120,"1","CLCC1"
5.9487551027602e-124,1.57604105392358,0.445,0.154,8.89398375413677e-120,"1","MMP14"
4.003092920175e-120,0.617225139114295,0.98,0.84,5.98502422495364e-116,"1","SFT2D2"
3.72013012603872e-118,0.966703683264875,0.816,0.535,5.56196655144049e-114,"1","WDR77"
2.95094835932163e-116,1.11492899210458,0.63,0.292,4.41196289202177e-112,"1","LINC02660"
6.14372826109767e-113,0.946294276286085,0.769,0.415,9.18548812316713e-109,"1","PIGP"
5.73842264063048e-108,0.68485554624785,0.924,0.657,8.57951569000662e-104,"1","ZDHHC11B"
1.56873245693622e-105,0.863539747377329,0.838,0.557,2.34541189636535e-101,"1","OVOL1-AS1"
1.06450489691499e-99,0.702912274208724,0.87,0.554,1.5915412713776e-95,"1","SUZ12"
1.35263608247475e-99,1.60396447176057,0.34,0.109,2.022326206908e-95,"1","ZNF891"
1.79857504365231e-91,0.904280628834743,0.709,0.407,2.68904954776457e-87,"1","EIF3B"
5.59148917665768e-89,0.99456890387944,0.562,0.26,8.35983546802089e-85,"1","NOTCH2"
1.33125577505531e-87,0.785279039426644,0.775,0.494,1.99036050928519e-83,"1","NDUFAF2"
2.12099032932814e-87,0.611502530055221,0.897,0.665,3.1710926413785e-83,"1","CMTM2"
3.93985817277516e-84,0.63185833893115,0.885,0.614,5.89048195411614e-80,"1","GTF2H2"
8.43455283419153e-82,0.754716303742501,0.789,0.522,1.26104999423998e-77,"1","TUBA8"
2.27702555171606e-78,0.508848914909391,0.933,0.76,3.40438090237069e-74,"1","SMC2"
4.3807280597076e-72,0.944862576178403,0.576,0.323,6.54962652206883e-68,"1","PLN"
1.66346696791445e-70,1.10808727665708,0.426,0.191,2.48704946372889e-66,"1","ZBTB8B"
2.85520657287011e-69,0.677513755901864,0.773,0.514,4.2688193470981e-65,"1","CLDN10"
4.03733620173867e-69,0.547127973904033,0.896,0.656,6.03622135521948e-65,"1","AK9"
5.2058083980359e-68,0.730290623860069,0.678,0.394,7.78320413590348e-64,"1","EVA1A"
1.73443418583897e-61,0.547604251470318,0.831,0.611,2.59315255124784e-57,"1","GNAQ"
9.98358279931474e-60,0.824999315805858,0.544,0.292,1.49264546432555e-55,"1","AIFM1"
5.17878632598465e-59,0.572803782868877,0.767,0.492,7.74280343597964e-55,"1","AANAT"
2.14050006113161e-58,0.553995063493651,0.814,0.564,3.20026164139787e-54,"1","QRSL1"
1.99695120494427e-57,1.09837048750884,0.336,0.143,2.98564174651219e-53,"1","ZNF90"
2.18234355627644e-57,0.529818957582066,0.844,0.619,3.26282185098891e-53,"1","SEC24B"
2.56099524951624e-57,0.545904351486665,0.84,0.637,3.82894399755174e-53,"1","MTHFS"
8.47299984664204e-57,0.643744064933414,0.699,0.454,1.26679820707145e-52,"1","SLC25A43"
7.33462233292567e-56,0.811272639347896,0.55,0.323,1.09659938499572e-51,"1","CEP250"
5.52946071373687e-55,0.906350036364632,0.495,0.275,8.267096713108e-51,"1","RPL27"
7.32246662223327e-55,0.815433453759926,0.512,0.276,1.0947819846901e-50,"1","UCHL5"
1.76929494321186e-54,0.794647699059203,0.539,0.307,2.64527286959605e-50,"1","PAGE1"
2.96278345332397e-54,0.569671599400018,0.755,0.514,4.42965754106467e-50,"1","SLCO2A1"
3.63605417479778e-53,0.777833220012088,0.534,0.302,5.43626459674017e-49,"1","FRG1"
5.41870330184383e-53,0.52354060632172,0.795,0.561,8.10150330658672e-49,"1","COPRS"
2.30563569699871e-52,0.565310911072577,0.796,0.56,3.44715593058278e-48,"1","C5orf47"
5.69453345025741e-50,0.532347327493556,0.78,0.545,8.51389696147985e-46,"1","TTC3-AS1"
8.4434848408836e-50,0.87586589991378,0.435,0.229,1.26238541856051e-45,"1","TGM4"
2.07161907938513e-48,0.568013926059334,0.779,0.563,3.09727768558871e-44,"1","PON2"
4.08389515723233e-48,0.725537888192152,0.599,0.37,6.10583164957806e-44,"1","STIP1"
6.32845302897213e-48,0.659282737038381,0.632,0.41,9.46167012361623e-44,"1","RPL8"
4.27898766908004e-47,0.781054400909762,0.434,0.226,6.39751446404157e-43,"1","C1orf198"
1.43993924533123e-46,0.658675198924553,0.62,0.394,2.15285316569472e-42,"1","GPAA1"
2.84400694050173e-46,0.643616138802458,0.616,0.382,4.25207477674414e-42,"1","FAM156A"
9.02284913940866e-46,0.620318261585279,0.674,0.446,1.34900617483299e-41,"1","METRN"
3.00641696879934e-44,1.05112826733284,0.31,0.145,4.49489401005189e-40,"1","INIP"
3.18233310589084e-44,0.94690051316889,0.259,0.107,4.75790622661739e-40,"1","SCD"
9.90673797993473e-44,0.779412241440604,0.521,0.32,1.48115639538004e-39,"1","HDGF"
2.65921154094398e-43,0.511743217119655,0.765,0.537,3.97578717486534e-39,"1","ZBTB21"
4.51653077554393e-43,0.531045610280864,0.672,0.465,6.75266516251573e-39,"1","LOC105373888"
5.23895487813383e-43,0.716454131580416,0.48,0.275,7.83276143829789e-39,"1","LINC01611"
4.06402499879663e-42,0.822412621171404,0.361,0.182,6.07612377570084e-38,"1","HLA-DPA1"
8.98869527757508e-42,0.791086770484259,0.412,0.224,1.34389983095025e-37,"1","CES3"
9.09479356943563e-42,1.0908686801412,0.283,0.131,1.35976258656632e-37,"1","KCNMA1-AS1"
1.46929917904853e-41,0.676420432855131,0.503,0.299,2.19674920259546e-37,"1","AJUBA"
2.96720026715123e-41,0.617073581585128,0.608,0.398,4.43626111941781e-37,"1","NPL"
5.19033452927024e-41,0.627329517432614,0.532,0.317,7.76006915471194e-37,"1","FAM200C"
5.68490420343426e-41,0.622294687599193,0.525,0.319,8.49950027455456e-37,"1","RASA4"
6.71298487461984e-41,0.728529315830148,0.479,0.282,1.00365836860441e-36,"1","RPGRIP1L"
3.47973471775326e-40,1.07363709322478,0.283,0.132,5.20255137651289e-36,"1","GLO1"
6.87887040758152e-40,0.563797747413817,0.676,0.478,1.02845991463751e-35,"1","CYP2R1"
9.1135736179268e-40,0.523894860949798,0.697,0.489,1.36257039161624e-35,"1","SNX12"
1.1868279538669e-39,0.511589497385583,0.701,0.49,1.77442647382641e-35,"1","TTC8"
1.87666599997283e-38,0.618324492033442,0.507,0.303,2.80580333655937e-34,"1","GULP1"
5.88379341815418e-38,0.512702304148567,0.482,0.278,8.79685953948232e-34,"1","VSTM2B"
1.27408771340047e-36,0.698709450309496,0.399,0.219,1.90488854030505e-32,"1","EPHA6"
2.42246223552842e-36,0.608705540509004,0.584,0.395,3.62182328833855e-32,"1","PDCD7"
2.84528388120097e-36,0.873833069466527,0.306,0.153,4.25398393078357e-32,"1","NUP210L"
1.55093173475982e-35,0.896063860985388,0.333,0.177,2.31879803663941e-31,"1","CEP19"
6.36525000268787e-35,0.513585398498358,0.629,0.43,9.51668527901864e-31,"1","GNB1L"
1.8328892015373e-34,0.810845217028371,0.38,0.215,2.74035264521842e-30,"1","PPHLN1"
1.88352015102484e-34,0.702477953129802,0.442,0.268,2.81605097779723e-30,"1","DNAH8"
2.05798645691241e-34,0.608514134589116,0.527,0.345,3.07689555172975e-30,"1","SLCO4A1"
8.04256634983458e-34,0.517287995158462,0.624,0.435,1.20244409496377e-29,"1","SHKBP1"
8.08976024075622e-34,0.88281944685542,0.328,0.177,1.20950005359546e-29,"1","MYZAP"
1.48323628449501e-33,0.727267636011773,0.393,0.226,2.21758656894848e-29,"1","LINC01102"
2.95973338241086e-33,0.511940628590204,0.66,0.465,4.42509738004247e-29,"1","CCDC88A"
8.89396132427302e-33,0.543525576894152,0.556,0.357,1.32973615759206e-28,"1","RPS21-DT"
1.88722552698653e-32,0.586598583842457,0.52,0.344,2.82159088539755e-28,"1","PSTPIP2"
4.68201769102904e-32,0.689677454927989,0.483,0.316,7.00008464985752e-28,"1","CNPY4"
5.94291019049688e-32,0.61103957718312,0.441,0.263,8.88524502581188e-28,"1","ENPP1"
6.22173912225569e-32,0.604433238130739,0.401,0.23,9.30212216168448e-28,"1","CCNB1IP1"
7.25849881697127e-32,0.867109507550364,0.26,0.126,1.08521815812537e-27,"1","GRHL1"
7.27495287063544e-32,0.520144368901516,0.575,0.384,1.0876782036887e-27,"1","BCKDHA"
9.64970664578463e-32,0.694688914924296,0.371,0.211,1.44272764061126e-27,"1","HSD17B2"
1.09080433001529e-31,0.808550234505131,0.292,0.15,1.63086155380585e-27,"1","NR6A1"
1.38106327950338e-31,0.668013920515563,0.426,0.26,2.06482770918551e-27,"1","PSEN1"
2.75472493557446e-31,0.516383642401438,0.599,0.407,4.11858925117738e-27,"1","TREM1"
3.56000178190664e-31,0.53221766067559,0.568,0.385,5.32255866412862e-27,"1","XPNPEP3"
1.84596753154494e-30,0.589530952553553,0.508,0.331,2.75990605641284e-26,"1","KCNH7"
4.63407423850542e-30,0.87540614691617,0.351,0.205,6.92840439398945e-26,"1","MIS18BP1"
9.97165589432554e-29,0.50922009554078,0.572,0.393,1.49086227276061e-24,"1","NCBP1"
7.51968579445811e-28,0.576820857499247,0.487,0.325,1.12426822312943e-23,"1","TBC1D10B"
1.5791113971092e-27,0.654489267319965,0.394,0.242,2.36092944981797e-23,"1","MTFMT"
6.99188114683714e-27,0.5234425653224,0.527,0.357,1.04535615026362e-22,"1","TTYH3"
8.11653230338061e-27,0.51178896415481,0.55,0.375,1.21350274467843e-22,"1","MUC3A"
1.44662260549033e-26,0.865663714827084,0.267,0.143,2.1628454574686e-22,"1","SLC39A6"
1.69994678361673e-26,0.696929393793375,0.305,0.17,2.54159043618538e-22,"1","PDE4D-AS1"
2.0527358233588e-26,0.615240822493897,0.401,0.247,3.06904532950374e-22,"1","TMC2"
2.87902236261871e-26,0.536338527692312,0.483,0.315,4.30442633435123e-22,"1","SNX29"
2.94143057463498e-26,0.876974892319399,0.295,0.167,4.39773285213676e-22,"1","SMIM13"
3.36374922292285e-26,0.785965854830801,0.26,0.137,5.02914146319196e-22,"1","LOC105371414"
6.52700792548475e-26,0.571002148052391,0.472,0.312,9.75852954939225e-22,"1","TIA1"
1.45992942299374e-25,0.551679792240302,0.458,0.294,2.18274048031794e-21,"1","SNUPN"
4.17176971466321e-25,0.598533820714167,0.434,0.284,6.23721290039297e-21,"1","KPNA5"
5.58051380291804e-25,0.610715529529367,0.384,0.239,8.34342618674277e-21,"1","ZNF747"
1.029601751383e-24,0.783965066426095,0.255,0.137,1.53935757849273e-20,"1","TEX48"
1.11777300244761e-24,0.505653104385952,0.493,0.332,1.67118241595942e-20,"1","WFDC1"
2.82961514823213e-24,0.533904702910746,0.44,0.289,4.23055760812185e-20,"1","OTOA"
2.85713203162618e-24,0.520105100414064,0.346,0.204,4.27169810048431e-20,"1","ARHGEF3"
3.75715098943374e-24,0.644830751029823,0.341,0.205,5.61731644430239e-20,"1","APOOL"
6.72823366733664e-24,0.590809042834421,0.353,0.214,1.0059382156035e-19,"1","SIRT1"
3.30408661973907e-23,0.669223892626224,0.308,0.18,4.93993990517188e-19,"1","OCIAD1-AS1"
3.96723446668132e-23,0.782096912677672,0.275,0.157,5.93141225113524e-19,"1","ZNF529"
9.4409597034997e-23,0.634032511289441,0.293,0.17,1.41151788527024e-18,"1","ISCU"
1.05651744017613e-22,0.625000890446189,0.361,0.226,1.57959922480733e-18,"1","MRPS26"
1.12752140109604e-22,0.509595907439957,0.442,0.29,1.68575724677869e-18,"1","MOB1A"
1.24991961136681e-22,0.675561280063986,0.31,0.185,1.86875481095452e-18,"1","PEX1"
1.61197338823476e-22,0.513339414166436,0.364,0.221,2.41006141274979e-18,"1","BMAL2"
2.25453781854718e-22,0.546508678462145,0.47,0.323,3.37075949250989e-18,"1","CALCR"
2.51866888957336e-22,0.547812273190903,0.315,0.187,3.76566185680113e-18,"1","LINC01229"
2.82798682683945e-22,0.586584416586879,0.355,0.219,4.22812310480766e-18,"1","RASSF4"
2.95897037915731e-22,0.611015370900442,0.397,0.259,4.4239566138781e-18,"1","NID1"
5.93274046426928e-22,0.615172492843955,0.321,0.193,8.870040268129e-18,"1","CFH"
7.24058585238009e-22,0.591784454094413,0.369,0.233,1.08253999078935e-17,"1","NAT8L"
7.53018097649933e-22,0.543029503326747,0.36,0.226,1.12583735779642e-17,"1","FIG4"
7.66774775010876e-22,0.801315198234928,0.27,0.158,1.14640496611876e-17,"1","SETBP1"
1.06110706829384e-21,0.784991262111252,0.273,0.159,1.58646117780612e-17,"1","FOXJ3"
2.65469970115002e-21,0.517009957661129,0.419,0.275,3.96904152318939e-17,"1","TMEM97"
2.89300427851249e-21,0.526990374310199,0.41,0.27,4.32533069680403e-17,"1","ARHGEF1"
1.25456843007375e-20,0.668484934809832,0.31,0.189,1.87570525980326e-16,"1","PSMA1"
2.59125286728411e-20,0.638943787172802,0.317,0.196,3.87418216187647e-16,"1","SH3BP5-AS1"
4.20223718340878e-20,0.540940872598341,0.317,0.193,6.28276481291447e-16,"1","KCNQ1"
4.28634215496026e-20,0.537214308752716,0.363,0.233,6.40851015588108e-16,"1","MPND"
5.01492306961619e-20,0.700738301465013,0.269,0.158,7.49781148138317e-16,"1","TMEM18-DT"
5.32342025514748e-20,0.568971921477899,0.356,0.229,7.95904562347099e-16,"1","GAS5"
5.56055808574235e-20,0.728012167040074,0.253,0.147,8.31359039399339e-16,"1","IFI16"
8.11965017853935e-20,0.504791270013234,0.424,0.29,1.21396889819342e-15,"1","APC"
8.49828956733072e-20,0.637536428745539,0.321,0.201,1.27057927321162e-15,"1","PKM"
9.90882429326033e-20,0.500134006163905,0.366,0.237,1.48146832008535e-15,"1","A2M-AS1"
1.08323146754518e-19,0.537406082883673,0.383,0.253,1.6195393671268e-15,"1","FMR1"
3.49675668919376e-19,0.654407090232265,0.264,0.156,5.22800092601359e-15,"1","BACE1-AS"
3.5472376613641e-19,0.668228831174687,0.292,0.179,5.30347502750547e-15,"1","LRATD1"
4.23672577434507e-19,0.547883793266871,0.277,0.165,6.33432870522331e-15,"1","EGR2"
5.3914542397551e-19,0.64599326927426,0.266,0.159,8.06076323385786e-15,"1","CCSER2"
1.21114423752329e-18,0.576547421822624,0.337,0.216,1.81078174952107e-14,"1","CYB561A3"
1.70073524167204e-18,0.556420662697204,0.339,0.22,2.54276925982387e-14,"1","CCDC85C"
1.96897092562807e-18,0.582673161219478,0.292,0.179,2.94380843090653e-14,"1","UBA7"
2.11849210986979e-18,0.72845699817194,0.342,0.228,3.16735755346632e-14,"1","TAL2"
1.05065116043769e-17,0.566788503900568,0.326,0.212,1.57082854997039e-13,"1","GCNA"
1.60778526762999e-17,0.532360596682661,0.371,0.25,2.4037997536336e-13,"1","FGGY"
1.98254948406099e-17,0.534934711534878,0.267,0.161,2.96410973361958e-13,"1","OAS3"
2.5443204519241e-17,0.580349777661832,0.321,0.209,3.80401350767172e-13,"1","LRWD1"
2.87711852086005e-17,0.548037023447039,0.319,0.207,4.30157990053786e-13,"1","STAU1"
4.28596120906706e-17,0.507545081723925,0.345,0.228,6.40794060367616e-13,"1","NUF2"
5.15753517947575e-17,0.504259623889822,0.318,0.204,7.71103084683419e-13,"1","CAMK2N2"
5.77328828143373e-17,0.517705530318486,0.409,0.286,8.63164330957157e-13,"1","KDM6B"
1.4046862565722e-16,0.500593709077888,0.394,0.275,2.10014642220109e-12,"1","STX18"
1.63090304856679e-16,0.596050187753486,0.28,0.178,2.43836314791221e-12,"1","BIRC5"
1.05730877812296e-15,0.549361854874929,0.29,0.186,1.58078235417163e-11,"1","YEATS2"
2.25396961097916e-15,0.525824474856695,0.342,0.236,3.36990996537494e-11,"1","HEXA-AS1"
4.01886580233598e-15,0.570300088998614,0.267,0.17,6.00860626107253e-11,"1","AP2A1"
4.03661249184682e-15,0.555044568258306,0.26,0.163,6.03513933656018e-11,"1","GRB10"
8.38746143483154e-15,0.525601611229769,0.266,0.169,1.25400935912166e-10,"1","OSR1"
1.06808587085928e-14,0.523127322351141,0.277,0.178,1.59689518552171e-10,"1","FBN3"
1.29016629682267e-14,0.524210448871013,0.3,0.197,1.92892763037958e-10,"1","DLG1-AS1"
2.72650820424898e-13,0.504745607112401,0.278,0.183,4.07640241617265e-09,"1","SERTAD1"
4.42033965062039e-13,0.595430804673417,0.252,0.165,6.60884981164255e-09,"1","MAPT"
5.54465918787127e-13,0.50059034979928,0.319,0.221,8.28981995178633e-09,"1","XYLB"
3.53508241322481e-12,0.632030707221533,0.25,0.167,5.28530171601241e-08,"1","SLC44A4"
3.32232355294606e-11,0.503260154244023,0.252,0.17,4.96720594400966e-07,"1","SCAT2"
0,2.35047676309414,0.685,0.205,0,"2","ABTB1"
0,1.46353348089659,0.965,0.729,0,"2","CPM"
0,0.612489717653232,1,0.984,0,"2","SKIC8"
2.22205558226022e-293,0.517292545819487,1,0.996,3.32219530103726e-289,"2","ERO1A"
3.02953699463163e-289,1.42417186185632,0.915,0.73,4.52946076067375e-285,"2","THAP5"
2.55448945926605e-270,0.737106386093315,0.974,0.934,3.81921719054866e-266,"2","EFNB3"
8.37136927485312e-270,0.501413357991705,0.994,0.966,1.25160342028329e-265,"2","SPON2"
1.71205564807652e-257,1.39068068564357,0.894,0.54,2.5596943994392e-253,"2","ELF5"
1.55352915290593e-256,0.502846340597512,0.993,0.953,2.32268143650965e-252,"2","GGACT"
5.75350477816781e-249,2.74489225992911,0.489,0.121,8.60206499383869e-245,"2","SPRY2"
3.59714574660302e-246,0.644360658348314,0.98,0.928,5.37809260574617e-242,"2","DTL"
6.59482058781395e-233,0.507641278918498,0.988,0.952,9.85991626084064e-229,"2","LINC00513"
3.21096776873547e-230,1.35110671425433,0.856,0.539,4.8007179110364e-226,"2","NUDT16L1"
4.42789173065063e-229,0.517599291898895,0.986,0.939,6.62014092649576e-225,"2","HSP90AB1"
3.45304065558693e-221,2.58560722096754,0.466,0.118,5.16264108416802e-217,"2","CHD6"
1.09199413185384e-216,1.11827067187659,0.882,0.693,1.63264042653468e-212,"2","STX1B"
7.74389961446096e-215,0.59812921244118,0.979,0.933,1.15779043135806e-210,"2","SRPRA"
1.22794778784749e-208,0.850632312160494,0.919,0.83,1.83590473761078e-204,"2","PRMT7"
3.16862655671996e-195,2.83070042028595,0.353,0.072,4.73741356495201e-191,"2","GPR35"
2.22021680827161e-193,1.27795601796177,0.837,0.709,3.31944615004688e-189,"2","TUBB4B"
1.31501930203274e-189,0.538711790244315,0.966,0.911,1.96608535846914e-185,"2","SNAPC3"
2.76356942302285e-188,1.0371052715378,0.851,0.698,4.13181264436147e-184,"2","FAXDC2"
2.42856420234728e-177,1.12956169665065,0.831,0.636,3.63094633892942e-173,"2","CENPS"
4.78822247248973e-173,0.653141717282565,0.931,0.903,7.15887141861939e-169,"2","VGLL3"
7.85489952922275e-171,2.03739828928792,0.581,0.272,1.17438602861409e-166,"2","C8orf88"
1.2798902519801e-166,0.861872906305369,0.843,0.774,1.91356391573545e-162,"2","MED31"
3.25021899619347e-166,0.509384849213199,0.954,0.915,4.85940242120886e-162,"2","ABHD17C"
5.18983399821267e-156,1.3419311198681,0.73,0.495,7.75932081072776e-152,"2","PTN"
6.37452419405118e-154,1.66112555779351,0.637,0.336,9.53055112252592e-150,"2","CHST15"
1.1594616878372e-150,0.714532481480205,0.913,0.845,1.7335111694854e-146,"2","WDR55"
3.43341436359025e-150,0.944630847619197,0.835,0.701,5.13329781500378e-146,"2","ST6GALNAC1"
2.22009722786167e-149,0.556004546276641,0.921,0.905,3.31926736537598e-145,"2","NMRAL1"
3.89040667366984e-148,0.872111971178485,0.851,0.751,5.81654701780377e-144,"2","CXCL11"
2.59844910287572e-141,1.34814910543332,0.661,0.365,3.88494125370949e-137,"2","LINC01807"
5.32160376134633e-140,0.609691109071797,0.887,0.848,7.95632978358889e-136,"2","COX7A2L"
9.98916279154232e-140,0.506937060374764,0.95,0.906,1.49347972896349e-135,"2","DNAJB9"
1.65755390794214e-139,0.951723532685511,0.795,0.686,2.47820884776429e-135,"2","ULK2"
3.12484836837919e-137,0.662008909231213,0.903,0.825,4.67196079556373e-133,"2","ASIC5"
3.12541220531964e-137,0.505591350594413,0.922,0.872,4.67280378817339e-133,"2","SCN1A"
3.87443506705279e-136,1.07315276415107,0.796,0.546,5.79266786875062e-132,"2","RHOD"
